cust_num,date,inc_amt_usd
YcV3lqsnLdnLbwi9rg3DGFT9OoElJ9MtXoz4RXNY5Nc=,2023-05-17,234.65
QuQVkTBTaSL5aeYjhx8HDG01cZ7ylUq8zOsbpPGFiKM=,2023-05-17,60.33
YMci36Cq943/g14biqGtFBIyOfn/adJI+bEERY4aThs=,2023-05-17,111.1
LW4s3xa9s7un7xhNAwtK2xOpMe7CAJwRXPmjbdoLqAQ=,2023-05-17,65.03
pcGZk+fFF96O77UctMGLgo+Vy6p4ylE50DIOXUV6Wl4=,2023-05-17,121.37
MBK4VKGVWP9yd663ZgbCSGkPWURD4a9jJybX6PGhyvk=,2023-05-17,232.0
YzLd0Sa01qyWAZsQs1mHVCJJBcA89N4hoOTvuE+fWp4=,2023-05-17,14.31
IsdKZqOrOw1G9yZ5Z6aEw10j0qIvkz+/1k0kjsTkASI=,2023-05-17,89.8
i+gxmIkmw5WgZjnJ4mNUs78kZzwdXY61pKNoixeA5uE=,2023-05-17,449.44
P28QWDiLJrndAmXLTQbuYKY+1+fRviI4yiPpnZBmsv4=,2023-05-17,42.81
ccePFMXXgJPYUSnVHqk6GaBRdzWObNQJKb3Ejuv3RX4=,2023-05-17,84.66
ywQlJJ768M3db/WufVFGPh44kaMf4rrEfzyg1z5Sys0=,2023-05-17,32.92
x6euXbZPH4dfq7UzwCJLIYPuYDL25RqMIMZHcglgGnQ=,2023-05-17,92.38
I40fcnrjneVmxuJPgBDZfg0ywREduXJ5O1FYkFQ62Qw=,2023-05-17,170.85
62EaEzUzPy0Cmdjj5Cd+Evc8hX+0i8McSZdRFRv4UZs=,2023-05-17,78.83
1Jj3/7yf+gcnq1eX8wGrSUZLlX1ux6LBbOUZn0VFhdw=,2023-05-17,57.12
ua45auNlczmZ3DZ3nF3TrR85bpz9xrT9IcI3s78HnoQ=,2023-05-17,47.88
UAk4IWF3Uky8VcBp3R8Eyl24FdJ+4jizG1TcYPA9Fhg=,2023-05-17,116.66
WXRfP+rlCJDGFfRdY+isCKN9sF87kebt4bAuauvxmCo=,2023-05-17,29.81
0vhk7NU82Dx8BrGQ0npyUulLprb7kWUXf1qZoIi93cw=,2023-05-17,7.33
+FhAcwm9tVj22AA56Tyd4Foy+pQt7i9vIIm3sizRk4Q=,2023-05-17,114.31
+DXo1NbvcxCvcGqpaaVE3orT4rXOdY65y1DysN2+748=,2023-05-17,42.0
oyxyZHdBKOk2WLd1N/wVtbc2UZicbK66Fk/JUUXWrqY=,2023-05-17,52.53
U5Rd1HV25uy11x+IceodNX+2A5tDQOnJ6xBuaKtyoqs=,2023-05-17,182.1
BpTfnAhkbzHpjdCLEZYqpdBIoDrKAtv4CV5QePK9Ias=,2023-05-17,474.97
ySiuHzThAyo650250BixXZh5Ezy19AFza209VK//i6Q=,2023-05-17,136.59
in+CUpzknfg5rH58Uaho8MXAm5auzx3mBuQ3zpNekTc=,2023-05-17,53.63
fPEQMmmvLZwSeVDS+aDy1NXACsR8f0P/9EFiQUNZGQM=,2023-05-17,61.91
AorfBu6KrSJjOcH5TC9e6wGi6xF1bu6navAmBO3oZ/g=,2023-05-17,98.16
MwdqbTtUjXfT5PF8S7KIuqVhBX2V+wONRBluh3Ru+Uw=,2023-05-17,122.79
YTTQ1eQLxntXV9B8Pb+oIygazhnkPGez4lNuxmIA2oY=,2023-05-17,16.85
8e89WbiAU56DESFxzBnwEdF6vMCa3sTeNf3xd3+adPQ=,2024-01-28,97.11
pFq/pzk03+krdnaymmww/p/KwA7yOzCGMCaD8WiG8Cw=,2024-01-28,12.61
B98uBIGp/mF5CHE4+BIAnCN28RYsi3M2iTEJwBwER90=,2024-01-28,109.77
qlXbd8aA9s/UO7DRDm05FgbDbXvx2YXSPFlu993R+X8=,2024-01-28,153.96
BJSada4MwsKKmn1b3ECz+b9ko/cJ+ZhbZ9sLM5J6lvA=,2024-01-28,37.84
VdlGEvalIhsRES6/6S4Woa2eZsGHgOMsAyEqfzUC/iM=,2024-01-28,51.57
Sd/jO/HYkrTs9KcEjkKehpil5WZusIeXSQqPZdDYZZY=,2024-01-28,61.93
BfvdOYGGBuTZVpEPjCitUY4GpYfT7mkCSlQAz/nRV1I=,2024-01-28,68.89
qQke80K9Bz3Hf0KfThsqdvccUPlRj8/Pyc9REx2AwK0=,2024-01-28,75.78
bo+nla0bVIi52yN2Rp8mNKPAzg4FUHH4taOaAGmqdXc=,2024-01-28,642.07
9l8wPaLuYwpEJRNtqayjsgXkWzOCfTcOzzhv1WH0Ohg=,2024-01-28,14.59
8ZRD6Xpo3h0TZXJl0f9WhEyim8gJyIMz0XT2YRV7DJI=,2024-01-28,113.78
Oh11DAu5iJcEaKKSo/0RYpI32I2YY+lsL6eSyBu+Ua0=,2024-01-28,187.21
o0hL1R46LZU1FGTykcEznX13F1OS9zMVwlag6djSSM8=,2024-01-28,29.81
UoFXwWS8e6Hg+UZCjrGrSHXWH6QtmsFGejNB8CpZ6tQ=,2024-01-28,136.28
3qp3gYOhBR2KgYafBeIuIWnq4qKfU2858YPivISX0lg=,2024-01-28,61.75
zpJXme7ijrkwnVaPGrhvDGqJO6DO29gvgm8AuJyjqBI=,2024-01-28,74.19
BEuJVooWy+hEo6LGIKC1Atjvu6rFgviZcMX73LYs1Wo=,2024-01-28,110.08
QtpbKnL5akyDTc1+Cgxl0xQbigvazhUoSTfujaeXvfw=,2024-01-28,145.41
rBeuacSgoeG5H5Tc/YXL/gBzBry3h9zR0nhurEBNzNk=,2024-01-28,141.23
T/Iyuv3Ue9DHV7O9YWPEKah5n4ywr4m+jAsBNMGRDX0=,2024-01-28,15.72
p7G2taANYzsOj5ouLlW7+Hvjd2ZFbcZNgQ12bE8ZEzM=,2024-01-28,13.94
eshyXNQoYi3MoIJuai8lH4Hs++7iLxcOWikcOj4yQJQ=,2024-01-28,53.46
16P8MFMuPZ4of3kQBAW9f902Z1MAOTfKqR8yktzLzBE=,2024-01-28,62.28
IWGMdKS2G8v5RW8aJsJ/waRhwgFAqSLuBbx4MR65wm4=,2024-01-28,78.29
s75YAbAzScAbNPfkY6Dk7H6/9tapYRvjMOAAPvivs14=,2024-01-28,455.74
I6KEH26HPh1jbOnjNgi+5LifANjFpxd+2b30gWrjNUw=,2024-01-28,263.76
cl46+1gYnRlw9PzJRgZz7i4i0F771HpKpVvFi0oVY50=,2024-01-28,5.59
9Z5OpVTh9TxzjFnyeMmPaTCKWjFMEQP8k4y3tElf7wc=,2024-01-28,243.4
KHmSE2i9D3Dn4EBcy5tHFq0XlI9kpmRG/LMr/wMfY84=,2024-01-28,60.62
xizptPkqX/NDnqh3ZDp+vMKyV6H0MvxBlUt/ni8wtOc=,2024-01-28,52.17
X7zuLTTUQzfaDNpvLBkYufw0+qJX/M4whXJKt5Z1EFk=,2024-01-28,18.42
yXSkVjuBAVpynVj1EjRUX8TXru4vFM/8LNen1SuKzAQ=,2024-01-28,74.52
RoOYPr29qghZ/YeNy4ZtsRRFXH9T3zl81WnlA87ZP+U=,2024-01-28,96.75
c7b04R0gq0W18uVDpG86ZxUnGEF6vYgCP0AVKa29w9M=,2024-01-28,71.81
TDKG/noZ8bs/dt0IAACBswoco/CtWpkttgXPfsRkZN0=,2024-01-28,112.7
/0JklPg0Wk3f048OaCS/UNuXKRH/i70IlwNR8Xg0OhA=,2024-01-28,40.83
sWPl7tNvCi7km9JEIoiYI1ZJ7L5pafJoFryRDzm7ROY=,2024-01-28,228.88
veuKHO6mV3noFCvG/BJcp/BwCNyz8StKI/m3cFfqhd4=,2024-01-28,103.06
QPct4t4BFaSV4j1zlgOtiwxtDBxKCkcPaNOEg0sTKMA=,2024-01-28,77.17
moGdPNpoGcXmU6pdRZa85mdVhKSjGNvgo5vxbNJ2uB0=,2024-01-28,48.66
79gzfZ5GEcfO1gWotyarlGw+1ixTBc6ZRxFQnLQG1E0=,2024-01-28,71.21
D/cdqABQiFEp10zggBKG84Xmu8jxNC6T1ytY8eTnD/E=,2024-01-28,89.08
TAMOiXIeUma4P432Jna32HfGO37o7YTFj0k1yc9vDx4=,2024-01-28,184.57
K+TcTZCYtzKfDRxXLYc8LULfkcPtJtqX858mpZZPKrk=,2024-01-28,299.77
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2024-01-28,61.98
2UgXilQhWC/f+KJWCP6FOHZ6uv+jUo/8XSWYSUOt2p8=,2024-01-28,163.15
1OlesTxBxZVg3RUce5eudZ2oZ6mkgrBMlHXur2MXy1E=,2024-01-28,195.13
P0zRJKbUQR5uHiC+jXEEXXRww4LdD2H+v/8gxsJY8Yc=,2024-01-28,512.03
UGYIuRRO3jvYpDLQt6vYh6IH68weRwXpKrecwLbb7/E=,2024-01-28,110.45
wL/uOayz9ZCrE/EVBsnj+B0d0qG1A4nlSVCc9vel1Gc=,2024-01-28,75.36
0h78hdR2VoQZ6pibsTsMyh4vz24kOwByPUdIbOXFAk4=,2024-01-28,130.3
xlNv/WN1mnb9at25Sut0/JRhgHbiZ9UjkwyEL2WWCY4=,2024-01-28,58.98
qqa3XwGyWzcwg6VGttz1le3vRvC/frNbhqKtYDT5owI=,2024-01-28,283.83
1B3/ookOagKy1xyBwLsfBqGCNu3Nr2YKQFKNeHnNIRU=,2024-01-28,251.99
8oFsesuaoBersdTgI+w7NIHGXa6N5oXEaoT46t3Cdns=,2024-01-28,115.13
o6KldLz1FZBWNijA5BSnzfRNKDdSgfi/x7pEGEHGaRo=,2024-01-28,138.96
89DrP5WDAZActpiJMgnXJMf808a5i193cTUufho4Cr4=,2024-01-28,124.24
C51dyaM7O1bxDM0a1gOzO4XTdh1XoIPW0DRqBoLGtOI=,2024-01-28,201.16
BGUdc2Br7ImVw02E8kjQDn/qbbDP+1sGnZTPXyreQcc=,2024-01-28,86.83
MRbKMz39bDqAME+go4bNPcJcyqWOq7G1PqyGa1K7woc=,2024-01-28,194.01
o6dVwZCSIjUKiNd+pQ5a4G+1/Qys/RQ4/t2lpIYc3EY=,2024-01-28,311.73
vUZMS8RTi6cc2PJvUaCOlbl22aD0nRtYwVpVYFaG9y8=,2024-01-28,92.77
rqfraiaOIeoRWoMA0QktUSFi1sbi7YsnQaCbaQqBtY4=,2024-01-28,135.49
PLUoa/vNSnXKFbiHJdeQb8ujsRgfCRKXMoNM/Q7BEXY=,2024-01-28,129.49
ySxqT0sjbRnI1zNFynclkQDhClx49v5K9xdk3GOMCU8=,2024-01-28,79.27
P5HObIPrnJNhzIjAdUym1peumuoWOlECVpNTr9of1sg=,2024-01-28,709.92
6JPS0U6mur++RUhJ1fX+hvXU5goVfm0plNfe/BV2Ghc=,2024-01-28,68.02
wd8oPI+sTGv/e473PoAZtm/N44JC7OyV/gGrXsJk0lk=,2024-01-28,72.86
JbB3uej0B5MfS0Sp1R7c2hBQpqRThuOYt/eyEUBjMN0=,2024-01-28,278.86
2QxW9GQSNK01GaFfTD+e+UeclBDCgZQFrwV02zDb7wA=,2024-01-28,46.37
Vti8SCqQvzRapiQ3dPNDVbeDWOIsjoG8/rEaljlWaVg=,2024-01-28,24.22
b6B+lkaQyC8aVwKpTBZcgsWJmUxcPPLOHidWRFk14t8=,2024-01-28,32.16
XjKdvsEin66xvw6l5PCQiuVVZBRvyyEm8Sbk3LAO/sg=,2024-01-28,428.38
UIHkhyuRsZIv5G9L+ZCrKwVxYvlxkeZ9k50S1kbnKHI=,2024-01-28,31.55
kkWFni9xbUeUm3cIaXQ2xjaI4t/tXrOj32ZpJANCWwA=,2024-01-28,254.83
kZI1bCLuFEsRXhmZ8GowEOgg+JEj6rJIjdBEFwTi6Jc=,2024-01-28,18.86
GRJLriJYEV62qlJFYfrmoyy5y/SvkyZ7jKSKjQNVWpQ=,2024-01-28,227.77
v2REo5Bp5FkK1kZalanaxKUlWUtBqRgN3c0/LxRs4jY=,2024-01-28,87.07
5T7sBixEK/g8hpXdrL+OxTk5VQAYxDGTktWCsKLvpQg=,2024-01-28,37.12
HG1dflFf4iN7HUsCvuX45XKrSO3LKZuHpXm0F2SzT9U=,2024-01-28,76.49
HLdvaQBA//UKiSSzjWRUu0gSYtj8PIuYsii+qVNzDBA=,2024-01-28,85.38
6wQowAv4cBeFNWHlDgqOdalTxfYCmgLARpSKW4VowKI=,2024-01-28,185.41
5wwmcu89VkkcnxxxsYcZtYG61wsZ9gw3uP5gZgpbBXU=,2024-01-28,74.71
Simq75Lm8p9X8kiNWCT8ttcvcfiTZ43OZoTz0b7jl78=,2024-01-28,120.64
Fhv001Nw3KMAQU1MOehZPb4QdE2lXGDxtSj7H7h13u0=,2024-01-28,36.76
kUKLvCxs7/SWyq0kqUvjcd1/IRbuXigjZUUGG166/HM=,2024-01-28,318.21
kATzhkxebsljqIaaDUZcF7itGZo3BZUN8eidw9ho9Jk=,2024-01-28,359.97
mYtZg94iYIM7eTpfvkQRhRuO5AoMin1cvJwqZ77yJs8=,2024-01-28,44.23
QuQVkTBTaSL5aeYjhx8HDG01cZ7ylUq8zOsbpPGFiKM=,2024-01-28,62.78
x6euXbZPH4dfq7UzwCJLIYPuYDL25RqMIMZHcglgGnQ=,2024-01-28,129.65
fHjVm9WgW7zyM66U8Z6M2E0BEPbrAFRDCzueiClm1HY=,2024-01-28,432.91
OBDAvTM86VlGVyrcQf9V7iTElJ4tsombkqY0Z9xgBic=,2024-01-28,140.91
3uPnqLizLZjCREIdGw/fC4UdsP8zECLhjFjKZRo1ZCc=,2024-01-28,66.04
tSRNQQ9h2WR8NjzyN1SSZ8IkQ3UgAVrDefvoOsFoF9s=,2024-01-28,542.17
SdVwOnQDQ8sZl/rFYYN2lFefVJlCJjBOotAbLb81Eh0=,2024-01-28,21.18
mctUOl4jGByfxEhjvg16uJc2mzVHgTkBNvJ6N+Z7iP4=,2024-01-28,150.6
1fVCY4RFOh+uLIuBB/r0DXhIPI+gR0PKbD5wUVY/jrg=,2024-01-28,153.61
YxTMUX0v9LAbZjsEwQMdiaCuvgBeLOZy+pYDxN6q6bo=,2024-01-28,250.3
fsKuQwKrtC1xPonD0D/Lgp31CXXB5hYmTfDvjbYt9k8=,2024-01-28,28.98
ZdLhzG4Twj6bPHA7z/I62Wt14ZUHb1mG6ffAI0S05QI=,2024-01-28,301.86
sHtI1e6MvEW2rrI4oaq2qq2c8K2wmQq777OWFcdVpN0=,2024-01-28,80.21
uBZpq9f5RoQGr+EgD5Q4oiVJqLPPr5or494KcphNINE=,2024-01-28,318.77
M3tHqPJJvG1+dZkVvzJl16kgDwtGS4XPUUvhalTs2zs=,2024-01-28,26.16
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2024-01-28,224.73
Fea/TVfaY6AHl8068xkUmtKA5M98XV7+NrCmu7zkwtk=,2024-01-28,105.31
+DXo1NbvcxCvcGqpaaVE3orT4rXOdY65y1DysN2+748=,2024-01-28,187.07
swnf8cprF9K9LNG0rsNz+HqsUgTtyDXhmQvWVv5KPDM=,2024-01-28,102.93
ptpCNPHbBRBCu0JOQEGQXWEU+IbAN1VR3y0wv3W07NA=,2024-01-28,181.75
flyzbE+BWgoQBVjyQnQfTvxFJINiHwzzIsVLj5FFn/c=,2024-01-28,104.4
85SeK3RbHmgsGF9cfCv8Njry0chRORjTTI8RtWHHgr0=,2024-01-28,64.9
vcYMp63aQEYYfRerJT3SAJX8i2+OdkKcpos9/ofZt1I=,2024-01-28,92.21
ci2WUzRDCv2fDNU4C4QbljZxSk0ALg0Pfv7YVqMDLzE=,2024-01-28,49.74
RxHNnheOXbEz33Hyfs/aDB2sxHdUJM5Nloc3ouqk1ak=,2024-01-28,38.95
jodolDrl9llubJbGtzaC73CT/nSf67TD+6qW0xL1QUY=,2024-01-28,268.71
V8SAJyADktFfQ2ICh34Na45SYDy8GBZFoI1Ltvby7yk=,2024-01-28,47.27
BQaJap8f7dMmDmPvBv4h9NVnfYcs9LdTI5sckKeiv3Y=,2024-01-28,82.81
ia7w9aCBKNBng/WBrFlyltFNwr74+z2E4IJ7G2mjKD8=,2024-01-28,53.63
7UEIs/3kyuC0jyn8yZY0zYMg+YODN5F/RdGRrt7Tock=,2024-01-28,221.27
dERq5BcTtd4X0dW3XgZtMIWoliYrbMB0c/IYVYXopkc=,2024-01-28,160.71
uDCLnVQK8NC9uxJIaP2wimFQ9Q7eUuPdNKpetk+3hnU=,2024-01-28,63.51
eqKdurbfK0M6AZodx3GeK5yVBpFDS8aSmuu6pysFzXU=,2024-01-28,354.34
j9rZfcTVbDIUIBEMigzk0y+XWGDmuvUPQdeT3g53VDU=,2024-01-28,125.61
uWiTEfCaDEesyDX8ljV8B+9B4h/1Gz/WorIez1N57H8=,2024-01-28,281.54
WrtWEVP8PoZiPk+FDzFEHBczPs+Mu3UGbOH7oXfOyco=,2024-01-28,71.07
D/ME1YQ2f84hL8vk08mEeY8k8ckGLONd4pgmK4uVhBk=,2024-01-28,140.28
DXYTRz/arbVhXswvs3T9QC4zpHa0DEmswwHairm8t9w=,2024-01-28,26.74
CkKFqlj/vfs9mjQ/wKCpgNlTShM3L8hAkvo5oqrEJg4=,2024-01-28,148.71
k63eS3qvE6b/OBHRRtcmmDrLCWIWlEykkR5hzPXIloI=,2024-01-28,53.85
eZZGRyZBk+zZ2aqqiUr2Xg4bASvoC/KTEWTAZrWIj7M=,2024-01-28,47.06
8Hdu36x98v8vVZzjVCQvajuitbb2HFrXvZExw0jnNVk=,2024-01-28,244.45
AUD68itz7QEbeBZF68ivuv2/7/6uXl0Cs0JzcChi3cA=,2024-01-28,85.05
2E7TYWAkpffsN4dUzhR5QgGhQDk6nuDpiF/+PlPlhAg=,2024-01-28,71.05
Ls/gjS5oR8mpI56aaF8ufy9AgDIFEFuLACwSU1NboXU=,2024-01-28,170.55
lajElnG4ZPy0e56uWK1yj9T4Ed3LbK0cnju8+zxFA2g=,2024-01-28,197.29
YAM4ITc0T5tUqDiIuJ1krFQOkj09BPkLjyk7q7jW9xs=,2024-01-28,140.67
sFd78ucV2eEZ5kpBYLZfCbwu/thqi0xyjiZ8tfDZ+UM=,2024-01-28,104.31
QxFVbCtgqIMyGr2Byj31vhuqPHdcbnqD83w+J6qk+10=,2024-01-28,211.9
lnpd9SmK1ukV9fOK4YvFJpUqW2jHOgTHyRdVDyj4L1c=,2024-01-28,124.27
uSpyaXBvcgwsxbEeVexINlipGZ1UKaFhO6lOxTo6Znk=,2024-01-28,90.18
jR0BYXWgth1Q2IsYtTWlnKqQwD1m4G+QlG6l58zZ+p8=,2024-01-28,49.19
gzNCO94t5/Fa0v3YCfMxuwMhLh+oACarL8LaKVpvD4Y=,2024-01-28,301.78
pv/TG/e3e9LfGwViev+XHeW94i0JKuNKFaFZW3A4FmA=,2024-01-28,104.36
0hmqUwtnsoRbfr0YqrNbHsMHO1OkfucY22vReo0XJdI=,2024-01-28,208.85
9ZzH1helvN4MUBxb2IB+Wan5+DaH0io9ZSE1yA2mx68=,2024-01-28,141.45
aCU3LYzjSz3e79pvSMn8cxlh6qwI/bT67+jQ2bn5POw=,2024-01-28,63.49
WCirm33oiVYXfKor1nxa964j7g0CmoypCGh9f5eaVvk=,2023-05-18,703.01
Kw4se4Ukc3BrPE9wR3FxQMFb1nvz7xgMZXPn/SxQB40=,2023-05-18,120.34
AiaPSoOT2gYWbxlFrQwOkrQE8ArQpAcv5QMaizK24TI=,2023-05-18,91.47
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2023-05-18,147.56
4qrlbva6UGChXJ/+YLcFAXHBk9RcAjxKKTUj0ujGA6o=,2023-05-18,3.54
o6dVwZCSIjUKiNd+pQ5a4G+1/Qys/RQ4/t2lpIYc3EY=,2023-05-18,56.85
RfNKy5ZHlp9dcRClEyZmkCxElk3bU2eHOANs46V7VLY=,2023-05-18,103.73
m+hnfrtKz17pPpy2hZYhV241W/OhMRJeCJhFY6jp+Pw=,2023-05-18,55.06
f5Y9/0NoFLbF/i8LZgYfgQQhH+WKxRJwqUGfdFj3v/c=,2023-05-18,45.96
rIPMbTUk4UF0rnvVu9NZMQ0Dh7N8Okp4E/nTIUcQ7Ew=,2023-05-18,52.08
p6xBT3fhUGjWpT0Ngn9Y7mdYXrFI0GiSeigtA5c5nT4=,2023-05-18,66.17
1Jj3/7yf+gcnq1eX8wGrSUZLlX1ux6LBbOUZn0VFhdw=,2023-05-18,99.01
q5BoQhuTZzjqPAwUnR/1F16FQminDqWLnvxof9PFUC8=,2023-05-18,12.69
89DrP5WDAZActpiJMgnXJMf808a5i193cTUufho4Cr4=,2023-05-18,184.35
0AW6ArE1j/l+5SLZogu422MI6zzZFbW+QOswZs/zck0=,2023-05-18,42.61
Vjb3np1KmUSg7E+o1cZsnhea693TsaLuTG3Xf7OYSvI=,2023-05-18,140.66
rXjqlxlZMAYADDp7tdzNoXeK0PHHEorqCeHNAsVLsFA=,2023-05-18,102.91
kp9bI9m9Vc+xhEs6xJY/Y/49tPUcXVB9GDL1/XySB6A=,2023-05-18,34.1
bZRwpZUr2Z06CzQU/zfuoJD6gHqFNYlp7hepRy2dPkI=,2023-05-18,13.75
N30Q+UrfzWLZYRvlikiVebSiPuHgKp8ZW2QOs4JsRFg=,2023-05-18,368.88
YxhDhPOqTnEa+zP6BBsa3QU2QmEyADTanWtSn24klOM=,2023-05-18,57.49
kgf145PEaK1RxRNqRv3pRjSqdtOqOEeCa0pH11PEBeI=,2023-05-18,212.0
c8of0qfswnUUBqBW9CnSOyFD8KjzizIm8gaJfC7mQc0=,2023-05-18,221.7
wL/uOayz9ZCrE/EVBsnj+B0d0qG1A4nlSVCc9vel1Gc=,2023-05-18,29.45
CKCj9vub1vFMetwxK57nZRv0K7PmIcWEGYdqjCERy6c=,2023-05-18,15.64
GcvFrx3XtP/x8tpK7wx0PAoxNfzBzAhxvcRPHfU6z+4=,2023-05-18,119.59
fONcbZLoeXvbHuqXGhVLevXiaH2SpmcrTF7v2DezoSA=,2023-05-18,48.83
6MwsH3eSE6F1OjG6l8eHkWygnzc854679QNBCYExx+M=,2023-05-18,112.54
fqqGmDLMzRgHUjbqODsHb0KHFYqU8okJjcwW21cSu4A=,2023-05-18,92.73
F6EZNjdBdTclskERVaxiIkYjDepZRGTD/8E4HkyDXIo=,2023-05-18,162.75
2KIO9qpWsQWd2B0mJJhwm8iztt31lPSM4IHy4GXH0IA=,2023-05-18,121.82
1KhXiP11mo0G4CSz2GKuxCfOnYziut2ZIKWLuxyPesY=,2023-05-18,61.75
X5EsMc1SmM7ZexF3Z7u926Ur2kSNWfcCfODas2rf6zs=,2023-05-18,14.51
CjG+cM0VS3ifUumSqYFt+474x2EArsNltvZUnqlJr9A=,2023-05-18,97.92
acar/GnTUCmyi/P+wFiO5WtT6Yxe9psKoqQWq3Psuz0=,2023-05-18,136.79
swnf8cprF9K9LNG0rsNz+HqsUgTtyDXhmQvWVv5KPDM=,2023-05-18,51.43
ntsplKlEE2Y/nit4JOcs1mWbHznkCkaB+OBmZC7qD1o=,2023-05-18,112.31
x6euXbZPH4dfq7UzwCJLIYPuYDL25RqMIMZHcglgGnQ=,2023-05-18,85.12
KcEi3sLNw3fRvaWLyW5/vuFcQ/HLnLQ5Bm0RAf7rQw8=,2023-05-18,140.7
2E7TYWAkpffsN4dUzhR5QgGhQDk6nuDpiF/+PlPlhAg=,2023-05-18,75.65
Bt7XbIKu0VC82ui83HSD5SVQwsI/E1JVTIlXzyTNym8=,2023-05-18,60.23
w1+cdon9q0v3kijSkuPyHfilMfQGD4xZF01NsctNBbE=,2023-05-18,87.91
TNzKMKk6x8bW/ZDqQb1+7s11kQB1mXStQeILk89U7fo=,2024-01-29,68.82
PkwiJPCvTrg3m4Etudp22Oy13CpZlzQbUAqtlcOf32E=,2024-01-29,189.02
Ngk8ZZ9oI1EO8CclimDAtwPJBdLQzTCJrK52khDDzWE=,2024-01-29,153.57
HT0ltDx5Fze44vhBma6Ly1I43Wff1fGgyTHAtaLsJNc=,2024-01-29,54.87
sUKcpCeLi6kieYxxF5cA3LxYUZ1t6hEsbqu9p46jcR0=,2024-01-29,32.58
TN5wikXz/GrcC056Z4bOyLw/EHsIny0BcpGy5k2XrGg=,2024-01-29,66.83
yXSkVjuBAVpynVj1EjRUX8TXru4vFM/8LNen1SuKzAQ=,2024-01-29,7.09
JN1XP/78Oq+aEBp9/KJDbW/LqlT8/FJyIbXPh3o94FM=,2024-01-29,283.8
MWc3R0sVHDT5keSkWzQLRXzytybTsx5GP/2FSAwKCNA=,2024-01-29,36.36
m82r1uew4BfVigWOxVHl6niXjwGDZwUtaxgi6Dbnk7o=,2024-01-29,65.34
mIiuMvUTlZo5/Q5UcqZr6VU2sr9Y8esTCIYpn82zIuw=,2024-01-29,237.04
3zwkgq0ItGFQ9oR1wteVTC4cLefuMM/cD8mXrcpfFek=,2024-01-29,214.11
F6EZNjdBdTclskERVaxiIkYjDepZRGTD/8E4HkyDXIo=,2024-01-29,547.26
iYVyt2bxPRYDuVOf2RKY77MFEBZlMVCyh0mcmWGj5Ws=,2024-01-29,109.99
P6bDcCXrF7T87FAmNwt4TmhIpJ5u3GH4RJLvm3vUBw0=,2024-01-29,605.38
IJMN39sE41lAN4ijXqKfTvnFq1XWh2Lb85NAXwHFD6A=,2024-01-29,157.24
QU4z5U2BjoW2yXcT1ciz9TD9slg8zZFnNnhRqRu/L2Q=,2024-01-29,137.74
vpQbb07Z6Tru+f8xEjg/J3RC3dviJeuLp6jEO1H8JIs=,2024-01-29,511.3
r2c1o/gHJcM8kT8ZDvbifqLHMXIHOqdeLisMZeB3vCw=,2024-01-29,224.72
XlcDS7QmFBcKWJpIf8ItfT1SLSKlFyPLHOtfWIFWw7c=,2024-01-29,389.56
8oFsesuaoBersdTgI+w7NIHGXa6N5oXEaoT46t3Cdns=,2024-01-29,23.98
DoeH58y6/AfU3b/z170Q5BXWoEoXy4rpnE4yy6WyJ/4=,2024-01-29,398.59
PIPHaHkOQv2P3d4sJf61DA/POCSi/EyB9lC6AfEM1c4=,2024-01-29,201.31
IVRG6J/CleTs45UFwYANNajoLIkQk2m7ImubSggBcZo=,2024-01-29,75.48
pMxuYcNXGJWTLEfsNL9JFdtlmAKXrCISqLA+0erPOBM=,2024-01-29,176.28
JOb6UZ/T5VQBz0iqLgT7tJE/1x6sHrwK3ZpPg0yy2LE=,2024-01-29,124.8
1azXwbUgcdX8GNvVtB0TYd+ed/iPpktNmn/OjeitZmg=,2024-01-29,31.37
V5qj4tQtVaom99ovS/0dtr8GBI0mgIYjamVGgnkc4Pk=,2024-01-29,94.69
xizptPkqX/NDnqh3ZDp+vMKyV6H0MvxBlUt/ni8wtOc=,2024-01-29,32.3
4UTHz898elMC+XECuSHPIfo+/3V2ISuHpFaRxg7HLi8=,2024-01-29,52.78
dG5dNolk6YR+rLKtR9ACvo59DGCPBlDB1kd3sTaPW2k=,2024-01-29,93.35
OS/ACHVn2t8BZU+DgNHUwEyVb+ChCRGqszMaWFKt7ow=,2024-01-29,427.77
BEuJVooWy+hEo6LGIKC1Atjvu6rFgviZcMX73LYs1Wo=,2024-01-29,337.34
ubpD2UdxprtqkzgVBo0UzJNtxRDJ+6f7LDHLnw53Lk8=,2024-01-29,480.1
CkKFqlj/vfs9mjQ/wKCpgNlTShM3L8hAkvo5oqrEJg4=,2024-01-29,7.07
xbeImnWrtkIfY+FeMiQM7kVzVkELIHZCn0odVPl1RIc=,2024-01-29,54.39
aUPiPtJB3cufDCH+jsTAX78Y+u4ab4FoptSs5x9U0Hk=,2024-01-29,105.77
hmaEcbwDLqUoZrtKq6OMcIuAbQVraJyhThMBOjHfkSw=,2024-01-29,37.35
6e9sJx6H9ClAjAk5E7cyZH93zc13tZgGJhwI7A53GcI=,2024-01-29,11.48
